Log file open, 04/08/23 13:35:54
[2023.04.08-19.41.05:548][535]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.04.08-19.41.05:548][535]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.04.08-19.41.05:548][535]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.04.08-19.41.27:860][ 46]BlueprintLog: New page: Compile timer
[2023.04.08-19.41.27:907][ 46]LogUObjectHash: Compacting FUObjectHashTables data took   0.93ms
[2023.04.08-19.41.28:345][ 85]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.04.08-19.41.28:370][ 85]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI/timer" FILE="D:/claberge/FA22-LaBergeC_MountI/FinalProject/Content/UI/timer.uasset" SILENT=true
[2023.04.08-19.41.28:374][ 85]LogSavePackage: Moving output files for package: /Game/UI/timer
[2023.04.08-19.41.28:374][ 85]LogSavePackage: Moving 'D:/claberge/FA22-LaBergeC_MountI/FinalProject/Saved/timer7D91046C446DD9574A6C069CE1318186.tmp' to 'D:/claberge/FA22-LaBergeC_MountI/FinalProject/Content/UI/timer.uasset'
[2023.04.08-19.41.28:378][ 85]LogFileHelpers: InternalPromptForCheckoutAndSave took 32 ms (total: 306 ms)
[2023.04.08-19.41.28:383][ 85]AssetCheck: New page: Asset Save: timer
[2023.04.08-19.41.28:383][ 85]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UI/timer.timer
[2023.04.08-19.41.37:299][ 63]LogSlate: Took 0.003777 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2023.04.08-19.42.00:719][380]LogViewport: Scene viewport resized to 636x398, mode Windowed.
[2023.04.08-19.42.03:137][572]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/VRTemplate/Blueprints/VRPawn.VRPawn
[2023.04.08-19.42.03:137][572]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.04.08-19.42.32:727][704]BlueprintLog: New page: Compile timer
[2023.04.08-19.42.32:776][704]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2023.04.08-19.42.33:357][747]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.04.08-19.42.33:380][747]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UI/timer" FILE="D:/claberge/FA22-LaBergeC_MountI/FinalProject/Content/UI/timer.uasset" SILENT=true
[2023.04.08-19.42.33:385][747]LogSavePackage: Moving output files for package: /Game/UI/timer
[2023.04.08-19.42.33:386][747]LogSavePackage: Moving 'D:/claberge/FA22-LaBergeC_MountI/FinalProject/Saved/timerAC85085E40968B515BCA4F8546C341DE.tmp' to 'D:/claberge/FA22-LaBergeC_MountI/FinalProject/Content/UI/timer.uasset'
[2023.04.08-19.42.33:390][747]LogFileHelpers: InternalPromptForCheckoutAndSave took 32 ms (total: 339 ms)
[2023.04.08-19.42.33:395][747]AssetCheck: New page: Asset Save: timer
[2023.04.08-19.42.33:395][747]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UI/timer.timer
[2023.04.08-19.42.39:472][177]LogSlate: Window 'VRPawn' being destroyed
[2023.04.08-19.42.39:480][177]LogSlate: Window 'VRPawn' being destroyed
[2023.04.08-19.42.39:486][177]LogWorld: UWorld::CleanupWorld for World_13, bSessionEnded=true, bCleanupResources=true
[2023.04.08-19.42.39:486][177]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.04.08-19.42.39:490][177]LogWorld: UWorld::CleanupWorld for World_12, bSessionEnded=true, bCleanupResources=true
[2023.04.08-19.42.39:490][177]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.04.08-19.42.39:521][177]LogWorld: UWorld::CleanupWorld for World_15, bSessionEnded=true, bCleanupResources=true
[2023.04.08-19.42.39:521][177]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.04.08-19.42.42:992][511]LogDebuggerCommands: Repeating last play command: VR Preview
[2023.04.08-19.42.42:996][511]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.04.08-19.42.42:996][511]PIE: New page: PIE session: VRTemplateMap (Apr 8, 2023, 7:42:42 AM)
[2023.04.08-19.42.42:997][511]LogPlayLevel: Creating play world package: /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap
[2023.04.08-19.42.43:002][511]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005568s)
[2023.04.08-19.42.43:002][511]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap to /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap (0.005615s)
[2023.04.08-19.42.43:002][511]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.04.08-19.42.43:002][511]LogAIModule: Creating AISystem for world VRTemplateMap
[2023.04.08-19.42.43:002][511]LogPlayLevel: PIE: World Init took: (0.000786s)
[2023.04.08-19.42.43:031][511]LogUObjectHash: Compacting FUObjectHashTables data took   1.16ms
[2023.04.08-19.42.43:034][511]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.04.08-19.42.43:034][511]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.04.08-19.42.43:034][511]LogAudio: Display: AudioDevice MaxSources: 32
[2023.04.08-19.42.43:035][511]LogAudio: Display: Audio Spatialization Plugin: Resonance Audio is external send: 1
[2023.04.08-19.42.43:035][511]LogAudio: Display: Audio Reverb Plugin: Resonance Audio
[2023.04.08-19.42.43:035][511]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.04.08-19.42.43:037][511]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.04.08-19.42.43:056][511]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Oculus Virtual Audio Device)
[2023.04.08-19.42.43:056][511]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.04.08-19.42.43:056][511]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.04.08-19.42.43:056][511]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.04.08-19.42.43:056][511]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.04.08-19.42.43:057][511]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.04.08-19.42.43:058][511]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.04.08-19.42.43:059][511]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.04.08-19.42.43:059][511]LogInit: FAudioDevice initialized.
[2023.04.08-19.42.43:059][511]LogAudio: Display: Audio Device (ID: 4) registered with world 'VRTemplateMap'.
[2023.04.08-19.42.43:072][511]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.04.08-19.42.43:252][511]LogLoad: Game class is 'VRGameMode_C'
[2023.04.08-19.42.43:253][511]LogPhysics: Warning: Scale for /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap:PersistentLevel.StaticMeshActor_0_GEN_VARIABLE_StaticMeshActor_CAT_968.StaticMeshComponent0 has a component set to zero, which will result in a bad body instance. Scale:X=0.000 Y=1.000 Z=1.000
[2023.04.08-19.42.43:254][511]LogWorld: Bringing World /Game/VRTemplate/Maps/UEDPIE_0_VRTemplateMap.VRTemplateMap up for play (max tick rate 0) at 2023.04.08-13.42.43
[2023.04.08-19.42.43:255][511]LogWorld: Bringing up level for play took: 0.002834
[2023.04.08-19.42.43:257][511]LogOnline: OSS: Created online subsystem instance for: :Context_17
[2023.04.08-19.42.43:260][511]Cmd: vr.PixelDensity 1.0
[2023.04.08-19.42.43:260][511]vr.PixelDensity = "1"
[2023.04.08-19.42.43:260][511]LogBlueprintUserMessages: Warning: SetTimer passed a bad function (None) or object (VRPawn_C_3)
[2023.04.08-19.42.43:261][511]Cmd: vr.PixelDensity 1.0
[2023.04.08-19.42.43:261][511]vr.PixelDensity = "1"
[2023.04.08-19.42.43:261][511]LogBlueprintUserMessages: Warning: SetTimer passed a bad function (None) or object (VRPawn_C_0)
[2023.04.08-19.42.43:266][511]PIE: Server logged in
[2023.04.08-19.42.43:267][511]PIE: Play in editor total start time 0.27 seconds.
[2023.04.08-19.42.43:272][511]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:272][511]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:272][511]LogViewport: Scene viewport resized to 4128x2096, mode Windowed.
[2023.04.08-19.42.43:308][511]LogHMD: Warning: Requesting 10 bit swapchain, but not supported: fall back to 8bpc
[2023.04.08-19.42.43:323][511]LogResonanceAudio: Display: Resonance Audio Listener is initialized
[2023.04.08-19.42.43:350][512]LogProfilingDebugging: Allocated a 1024 x 1024 texture for HMD canvas layer
[2023.04.08-19.42.43:352][512]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:352][512]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:356][513]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:356][513]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:366][514]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:366][514]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:373][515]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:374][515]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:382][516]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:382][516]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:389][517]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:389][517]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:396][518]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:396][518]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:404][519]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:404][519]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:411][520]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:411][520]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:420][521]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:420][521]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:427][522]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:428][522]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:436][523]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:436][523]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:444][524]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:444][524]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:452][525]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:452][525]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:507][526]LogScript: Warning: Accessed None trying to read property charReference
	timer_C /Engine/Transient.UnrealEdEngine_0:GameInstance_2.timer_C_0
	Function /Game/UI/timer.timer_C:GetText:0027
[2023.04.08-19.42.43:507][526]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:515][527]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:523][528]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:530][529]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:538][530]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:545][531]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:552][532]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:559][533]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:566][534]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:573][535]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:581][536]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:588][537]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:597][538]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:604][539]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:611][540]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:619][541]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:627][542]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:634][543]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:642][544]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:650][545]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:657][546]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:664][547]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:671][548]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:679][549]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:687][550]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:693][551]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:701][552]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:709][553]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:717][554]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:725][555]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:732][556]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:739][557]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:746][558]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:754][559]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:762][560]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:770][561]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:778][562]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:785][563]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:793][564]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:800][565]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:809][566]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:816][567]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:824][568]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:832][569]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:840][570]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:847][571]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:855][572]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:862][573]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:871][574]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:877][575]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:886][576]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:894][577]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:901][578]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:908][579]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:915][580]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:923][581]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:931][582]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:938][583]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:947][584]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:954][585]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:962][586]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:968][587]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:976][588]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:984][589]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:990][590]LogBlueprintUserMessages: [VRPawn_C_0] gameOver
[2023.04.08-19.42.43:990][590]LogBlueprintUserMessages: [VRPawn_C_3] gameOver
[2023.04.08-19.42.43:992][590]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.43:999][591]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.44:007][592]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.44:016][593]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
[2023.04.08-19.42.44:023][594]PIE: Error: Blueprint Runtime Error: "Accessed None trying to read property charReference". Node:  Return Node Graph:  GetText Function:  Get Text Blueprint:  timer
